id,state,postal_code,product,user_id,square_ft,high_risk_dog,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,target
-3.53986E+18,CA,94401,ho4,-9.02973E+18,,0,TRUE,FALSE,0,10,2,1,26,credit,FALSE
3.53313E+18,CA,92117,ho4,-9.20467E+18,,0,FALSE,FALSE,0,5,2,0,25,debit,FALSE
5.47736E+16,CA,93036,ho4,-9.02479E+18,,0,FALSE,FALSE,0,5,2,1,23,debit,FALSE
6.98172E+17,CA,92324,ho4,-8.92236E+18,,0,FALSE,FALSE,0,30,3,0,26,debit,FALSE
4.06914E+17,CA,94110,ho4,-9.00723E+18,,0,FALSE,FALSE,0,2,1,0,33,credit,FALSE
-3.8782E+18,CA,92656,ho4,-8.93826E+18,,0,TRUE,FALSE,0,10,2,0,29,debit,FALSE
4.80437E+18,CA,96002,ho4,-8.80602E+18,,0,TRUE,FALSE,0,30,2,2,22,debit,FALSE
-1.38581E+18,CA,95123,ho4,-9.14549E+18,,0,FALSE,FALSE,0,30,3,0,25,debit,FALSE
6.50488E+18,CA,94705,ho4,-9.1395E+18,,0,TRUE,FALSE,0,3,1,1,19,credit,FALSE
4.97776E+18,CA,91423,ho4,-9.0233E+18,,0,TRUE,FALSE,0,15,1,0,27,credit,FALSE
-4.04123E+18,CA,91913,ho4,-9.1461E+18,,0,FALSE,FALSE,0,10,2,1,22,debit,FALSE
-7.71144E+18,CA,91406,ho4,-8.81929E+18,,0,TRUE,FALSE,0,20,1,0,31,debit,FALSE
3.44505E+18,CA,92376,ho4,-8.83998E+18,,0,TRUE,FALSE,0,30,3,0,20,debit,FALSE
-2.85194E+18,CA,94158,ho4,-9.19925E+18,,0,TRUE,FALSE,0,0,1,2,24,credit,FALSE
-5.64783E+18,CA,92630,ho4,-8.94468E+18,,0,TRUE,FALSE,0,15,2,0,25,credit,FALSE
7.89612E+18,CA,94965,ho4,-8.8717E+18,,0,TRUE,FALSE,0,0,1,0,28,debit,FALSE
6.62352E+18,CA,94158,ho6,-9.0372E+18,774,0,TRUE,FALSE,0,0,1,1,26,credit,FALSE
-9.15995E+17,CA,95747,ho4,-9.18356E+18,,0,TRUE,FALSE,0,30,2,0,57,debit,FALSE
1.18223E+18,CA,91306,ho4,-8.9642E+18,,0,TRUE,TRUE,0,20,1,0,46,debit,FALSE
6.55221E+18,CA,92201,ho4,-8.95381E+18,,0,TRUE,FALSE,0,30,4,1,60,debit,FALSE
7.97151E+18,CA,92867,ho4,-9.20885E+18,,0,TRUE,FALSE,0,15,2,0,43,debit,FALSE
2.15772E+18,CA,92104,ho4,-9.20036E+18,,0,TRUE,FALSE,0,3,2,1,26,debit,FALSE
5.47938E+18,CA,94610,ho6,-9.10755E+18,850,0,TRUE,FALSE,0,3,2,0,61,credit,FALSE
-1.0692E+18,CA,92108,ho4,-8.91159E+18,,0,FALSE,FALSE,0,4,2,0,19,credit,FALSE
-7.20967E+18,CA,92672,ho4,-8.92616E+18,,0,TRUE,FALSE,0,10,3,0,26,debit,FALSE
-7.99736E+18,CA,92807,ho4,-9.16468E+18,,0,TRUE,TRUE,0,20,1,0,21,debit,FALSE
3.89162E+18,CA,94117,ho4,-8.98377E+18,,0,TRUE,FALSE,0,3,1,0,28,debit,FALSE
2.34632E+18,CA,96001,ho4,-9.01823E+18,,0,TRUE,FALSE,0,30,2,0,23,debit,FALSE
8.17662E+18,CA,94132,ho4,-8.85485E+18,,0,TRUE,FALSE,0,5,1,1,31,credit,FALSE
-3.19375E+18,CA,91601,ho4,-9.11794E+18,,0,TRUE,FALSE,0,15,1,0,25,debit,FALSE
-1.88465E+18,CA,92805,ho4,-9.0237E+18,,0,TRUE,FALSE,0,15,1,0,22,debit,FALSE
7.44183E+18,CA,94040,ho4,-9.05581E+18,,0,TRUE,FALSE,0,25,1,0,36,credit,FALSE
-3.22101E+18,CA,90802,ho4,-9.18123E+18,,0,FALSE,FALSE,0,0,2,1,29,debit,FALSE
-2.62034E+18,CA,95066,ho4,-8.96541E+18,,0,TRUE,FALSE,0,30,2,0,27,credit,FALSE
-9.04769E+18,CA,94131,ho4,-9.05534E+18,,0,TRUE,FALSE,0,2,1,0,34,credit,FALSE
4.71501E+18,CA,92688,ho4,-8.95349E+18,,0,TRUE,FALSE,0,10,3,1,29,credit,FALSE
-9.10825E+18,CA,91405,ho4,-8.89396E+18,,0,TRUE,FALSE,0,20,1,1,25,debit,FALSE
-7.2753E+17,CA,94109,ho4,-8.82768E+18,,0,TRUE,FALSE,0,1,1,0,25,credit,FALSE
-4.65998E+18,CA,95973,ho4,-9.06258E+18,,0,FALSE,FALSE,0,30,4,1,29,debit,FALSE
3.84655E+18,CA,92612,ho4,-8.82275E+18,,0,TRUE,FALSE,0,10,2,0,23,credit,FALSE
5.79914E+18,CA,90802,ho4,-8.98349E+18,,0,TRUE,FALSE,0,1,2,1,25,debit,FALSE
-5.03033E+18,CA,94610,ho4,-8.8564E+18,,0,TRUE,FALSE,0,3,2,0,34,credit,FALSE
2.58322E+18,CA,90404,ho6,-8.99985E+18,655,0,TRUE,FALSE,0,5,1,1,37,credit,FALSE
-6.83251E+18,CA,95242,ho4,-8.81781E+18,,0,TRUE,TRUE,0,30,2,0,59,credit,FALSE
-6.27853E+18,CA,95132,ho4,-9.11025E+18,,0,TRUE,FALSE,0,30,3,0,29,credit,FALSE
3.01786E+18,CA,92612,ho4,-8.86447E+18,,0,TRUE,FALSE,0,5,2,0,20,credit,FALSE
5.39184E+18,CA,95621,ho4,-8.88976E+18,,0,FALSE,FALSE,0,30,2,0,29,debit,FALSE
6.18746E+18,CA,90250,ho4,-9.21168E+18,,0,FALSE,FALSE,0,10,3,0,24,debit,FALSE
-1.12481E+18,CA,91710,ho4,-8.98462E+18,,0,TRUE,TRUE,0,30,3,0,43,debit,FALSE
-3.81956E+18,CA,92629,ho4,-8.81651E+18,,0,TRUE,FALSE,0,1,3,0,23,credit,FALSE
4.8782E+18,CA,90005,ho4,-9.07107E+18,,0,TRUE,FALSE,0,15,1,0,32,credit,FALSE
-7.96872E+18,CA,94116,ho4,-9.00946E+18,,0,TRUE,FALSE,0,3,1,0,30,credit,FALSE
-1.25774E+18,CA,94583,ho4,-8.89575E+18,,0,TRUE,TRUE,0,20,2,0,36,credit,FALSE
2.18919E+18,CA,95050,ho4,-9.10422E+18,,0,TRUE,FALSE,0,30,2,0,56,debit,FALSE
7.4894E+18,CA,90010,ho4,-8.89749E+18,,0,TRUE,FALSE,0,15,1,1,31,credit,FALSE
-3.64817E+18,CA,94110,ho4,-8.86926E+18,,0,TRUE,FALSE,0,2,1,0,30,credit,FALSE
7.09641E+16,CA,90404,ho4,-9.00694E+18,,0,TRUE,FALSE,0,4,1,0,32,debit,FALSE
-2.25103E+18,CA,93036,ho4,-9.0305E+18,,0,TRUE,FALSE,0,5,2,0,26,debit,FALSE
2.92151E+18,CA,95380,ho4,-8.80638E+18,,0,FALSE,FALSE,0,30,2,0,21,debit,FALSE
3.24276E+18,CA,94107,ho4,-8.85745E+18,,0,FALSE,FALSE,0,0,1,1,23,credit,FALSE
5.10424E+18,CA,95070,ho4,-9.16725E+18,,0,FALSE,FALSE,0,30,2,0,31,credit,FALSE
-8.58023E+18,CA,95691,ho4,-9.1847E+18,,0,FALSE,FALSE,0,30,1,0,55,debit,FALSE
9.5833E+17,CA,94903,ho4,-9.11243E+18,,0,TRUE,FALSE,0,10,1,0,36,debit,FALSE
7.1166E+18,CA,92507,ho4,-9.16054E+18,,0,FALSE,FALSE,0,30,2,0,27,credit,FALSE
-7.54831E+18,CA,90720,ho4,-9.11643E+18,,0,TRUE,FALSE,0,4,2,0,24,debit,FALSE
2.62288E+18,CA,91911,ho4,-9.21658E+18,,0,FALSE,FALSE,0,5,2,0,22,debit,FALSE
2.31295E+18,CA,90015,ho4,-8.9401E+18,,0,TRUE,FALSE,0,15,1,0,27,debit,FALSE
2.14402E+18,CA,92618,ho4,-8.90425E+18,,0,TRUE,TRUE,0,10,2,0,31,credit,FALSE
-7.37906E+18,CA,90057,ho4,-8.82431E+18,,0,TRUE,FALSE,0,15,1,1,29,credit,FALSE
-1.06832E+18,CA,95758,ho4,-8.91644E+18,,0,FALSE,TRUE,0,30,2,1,51,debit,FALSE
-9.06122E+18,CA,94107,ho4,-8.9381E+18,,0,TRUE,TRUE,0,0,1,0,31,credit,FALSE
1.18309E+18,CA,90403,ho4,-9.01855E+18,,0,TRUE,FALSE,0,5,1,1,30,debit,FALSE
7.59381E+18,CA,90005,ho4,-8.81008E+18,,0,FALSE,FALSE,0,10,1,0,32,credit,FALSE
-6.93029E+18,CA,90066,ho4,-8.9582E+18,,0,TRUE,FALSE,0,2,1,1,34,debit,FALSE
5.36062E+18,CA,94611,ho4,-9.12E+18,,0,TRUE,FALSE,0,3,2,0,37,credit,FALSE
-4.73017E+18,CA,92105,ho4,-9.07103E+18,,0,TRUE,TRUE,0,5,2,0,30,debit,TRUE
-5.81114E+18,CA,92373,ho4,-9.0571E+18,,0,FALSE,FALSE,0,30,4,0,27,credit,FALSE
9.18926E+18,CA,93010,ho4,-9.13542E+18,,0,FALSE,FALSE,0,10,4,0,46,debit,FALSE
-8.37134E+18,CA,95113,ho4,-9.08728E+18,,0,TRUE,FALSE,0,30,3,0,38,credit,FALSE
-3.32399E+17,CA,94132,ho4,-8.94162E+18,,0,TRUE,TRUE,0,5,1,0,44,debit,FALSE
5.44739E+18,CA,91604,ho4,-9.19592E+18,,0,FALSE,FALSE,0,15,1,1,24,debit,FALSE
-6.58949E+18,CA,95110,ho4,-9.10863E+18,,0,TRUE,TRUE,0,30,3,0,21,credit,FALSE
-1.99719E+18,CA,90631,ho4,-8.89554E+18,,0,FALSE,FALSE,0,20,3,0,50,debit,FALSE
-3.39386E+18,CA,92108,ho6,-9.15618E+18,1406,0,TRUE,FALSE,0,10,2,0,52,debit,FALSE
2.34344E+18,CA,94545,ho4,-8.99169E+18,,0,TRUE,FALSE,0,10,2,0,25,debit,FALSE
-8.19567E+18,CA,94103,ho4,-9.08893E+18,,0,TRUE,FALSE,0,1,1,0,28,credit,FALSE
-4.12774E+18,CA,92530,ho4,-8.82835E+18,,0,TRUE,FALSE,0,25,4,0,28,debit,FALSE
-5.42849E+18,CA,90017,ho4,-8.84363E+18,,0,FALSE,FALSE,0,15,1,0,34,debit,FALSE
4.14876E+18,CA,94085,ho4,-8.97249E+18,,0,TRUE,TRUE,0,25,2,0,25,debit,FALSE
2.88821E+18,CA,95209,ho4,-8.97757E+18,,0,TRUE,FALSE,0,30,2,0,59,debit,FALSE
5.30892E+18,CA,94598,ho3,-9.13327E+18,1790,0,TRUE,TRUE,0,20,3,1,37,credit,FALSE
5.92714E+18,CA,92101,ho4,-8.88145E+18,,0,TRUE,FALSE,0,1,2,0,25,debit,FALSE
-6.97584E+18,CA,95128,ho4,-8.84764E+18,,0,TRUE,FALSE,0,30,3,1,29,credit,FALSE
-6.11583E+18,CA,92843,ho4,-9.0969E+18,,0,FALSE,FALSE,0,15,2,0,27,debit,FALSE
-4.78133E+18,CA,94555,ho4,-8.91341E+18,,0,TRUE,TRUE,0,15,2,0,37,debit,FALSE
5.99358E+17,CA,92101,ho4,-8.81823E+18,,0,TRUE,TRUE,0,1,2,0,30,credit,FALSE
-3.3668E+18,CA,95826,ho4,-9.0668E+18,,0,FALSE,FALSE,0,30,2,1,26,debit,FALSE
-3.6218E+18,CA,92606,ho4,-9.07502E+18,,0,TRUE,FALSE,0,10,2,0,47,credit,FALSE
-2.31661E+18,CA,92882,ho4,-9.09316E+18,,0,TRUE,FALSE,0,25,2,0,24,debit,FALSE
-6.96865E+18,CA,92260,ho4,-8.86202E+18,,0,TRUE,TRUE,0,30,3,0,28,credit,FALSE
-5.13457E+18,CA,94518,ho4,-9.00705E+18,,0,FALSE,FALSE,0,20,3,0,24,debit,FALSE
3.87864E+18,CA,94403,ho4,-9.15136E+18,,0,TRUE,FALSE,0,15,2,0,29,credit,FALSE
-8.50465E+18,CA,91403,ho4,-9.19746E+18,,0,TRUE,FALSE,0,15,1,0,31,debit,FALSE
7.62995E+18,CA,94965,ho4,-9.13906E+18,,0,TRUE,FALSE,0,0,1,0,37,debit,FALSE
-7.89505E+18,CA,90405,ho4,-8.92131E+18,,0,TRUE,TRUE,0,4,1,0,32,credit,FALSE
8.79294E+18,CA,94117,ho4,-8.87992E+18,,0,TRUE,TRUE,0,3,1,1,34,credit,FALSE
-2.86837E+18,CA,94103,ho4,-8.93125E+18,,0,TRUE,FALSE,0,2,1,0,28,credit,FALSE
-6.46212E+18,CA,94501,ho4,-9.08833E+18,,0,TRUE,FALSE,0,0,1,0,45,debit,FALSE
1.37899E+18,CA,94704,ho4,-8.91808E+18,,0,TRUE,FALSE,0,2,1,0,19,credit,FALSE
5.81034E+18,CA,91601,ho4,-8.79847E+18,,0,TRUE,FALSE,0,20,3,0,25,debit,FALSE
1.50136E+18,CA,90021,ho4,-8.96532E+18,,0,TRUE,FALSE,0,15,1,0,35,debit,FALSE
-4.05582E+18,CA,92118,ho4,-8.93757E+18,,0,TRUE,FALSE,0,0,4,0,41,credit,FALSE
2.01842E+18,CA,95616,ho4,-9.05167E+18,,0,TRUE,FALSE,0,30,3,0,23,credit,FALSE
8.55001E+18,CA,94133,ho4,-8.88714E+18,,0,TRUE,FALSE,0,0,1,0,33,credit,FALSE
3.95661E+18,CA,95834,ho4,-9.04463E+18,,0,FALSE,FALSE,0,30,2,0,25,debit,FALSE
1.83649E+18,CA,95050,ho4,-9.03207E+18,,0,TRUE,TRUE,0,30,2,0,28,credit,FALSE
-1.61053E+18,CA,94612,ho4,-9.12348E+18,,0,TRUE,FALSE,0,2,2,0,29,credit,FALSE
7.05183E+18,CA,94591,ho4,-9.2029E+18,,0,FALSE,FALSE,0,20,2,0,21,debit,FALSE
-2.3421E+18,CA,95051,ho4,-8.97435E+18,,0,TRUE,FALSE,0,30,2,0,27,credit,FALSE
-8.75932E+18,CA,95451,ho4,-8.83298E+18,,0,FALSE,FALSE,0,30,5,0,42,debit,FALSE
1.63531E+18,CA,92102,ho4,-8.84486E+18,,0,TRUE,FALSE,0,2,2,0,29,credit,FALSE
5.80335E+17,CA,92707,ho4,-9.03712E+18,,0,TRUE,FALSE,0,10,1,1,31,credit,FALSE
5.53638E+18,CA,94303,ho4,-9.02514E+18,,0,TRUE,FALSE,0,20,2,1,33,credit,FALSE
5.11193E+18,CA,95835,ho4,-9.1873E+18,,0,FALSE,FALSE,0,30,2,0,55,debit,FALSE
1.49104E+18,CA,94115,ho4,-9.13127E+18,,0,FALSE,FALSE,0,1,1,0,68,debit,FALSE
5.02425E+18,CA,90025,ho4,-9.00034E+18,,0,TRUE,FALSE,0,5,1,1,36,credit,FALSE
-5.12798E+18,CA,95035,ho4,-9.06412E+18,,0,FALSE,FALSE,0,30,2,0,36,credit,FALSE
4.14E+18,CA,95126,ho4,-8.93401E+18,,0,TRUE,FALSE,0,30,3,0,38,credit,FALSE
8.24982E+18,CA,92626,ho4,-9.03766E+18,,0,FALSE,FALSE,0,4,2,0,30,credit,FALSE
-7.3874E+18,CA,95051,ho4,-8.81217E+18,,0,FALSE,FALSE,,30,2,1,,credit,FALSE
-1.51065E+18,CA,91367,ho4,-9.15001E+18,,0,TRUE,TRUE,0,20,1,1,40,debit,FALSE
-5.0416E+18,CA,95938,ho4,-9.21644E+18,,0,TRUE,FALSE,0,30,4,0,33,debit,FALSE
-3.60713E+18,CA,92373,ho4,-9.1051E+18,,0,FALSE,FALSE,0,30,2,0,23,debit,FALSE
-1.56427E+18,CA,94080,ho4,-8.83012E+18,,0,TRUE,TRUE,0,4,3,0,83,credit,FALSE
8.34778E+18,CA,90046,ho4,-9.1522E+18,,0,TRUE,TRUE,0,10,1,0,28,credit,FALSE
-4.68248E+18,CA,92102,ho4,-8.98668E+18,,0,TRUE,TRUE,0,2,2,0,27,credit,FALSE
-2.97812E+18,CA,90266,ho6,-8.92023E+18,2085,0,TRUE,TRUE,0,10,2,0,53,credit,FALSE
6.52659E+18,CA,90019,ho4,-8.85769E+18,,0,TRUE,FALSE,0,10,1,0,25,credit,FALSE
1.07933E+18,CA,94109,ho4,-8.84924E+18,,0,TRUE,FALSE,0,2,1,0,26,credit,FALSE
-6.08244E+17,CA,94109,ho4,-8.86041E+18,,0,TRUE,FALSE,0,2,1,0,30,debit,FALSE
-4.48673E+18,CA,94087,ho4,-9.21287E+18,,0,TRUE,FALSE,0,30,2,0,40,credit,FALSE
8.45623E+18,CA,92310,ho4,-8.84877E+18,,0,TRUE,TRUE,0,30,5,0,28,debit,FALSE
5.79989E+18,CA,93003,ho4,-9.07795E+18,,0,TRUE,FALSE,0,3,3,0,22,credit,FALSE
-3.51148E+18,CA,90035,ho4,-9.04287E+18,,0,TRUE,FALSE,0,10,1,0,39,credit,FALSE
5.17492E+18,CA,94610,ho4,-8.91852E+18,,0,TRUE,FALSE,0,3,2,0,27,credit,FALSE
-3.9028E+18,CA,92154,ho4,-8.94384E+18,,0,FALSE,FALSE,0,3,2,4,21,debit,FALSE
-2.82216E+18,CA,94124,ho4,-8.9333E+18,,0,TRUE,FALSE,0,0,1,0,31,credit,FALSE
6.33179E+18,CA,90049,ho4,-9.04282E+18,,0,TRUE,FALSE,0,10,1,0,23,credit,FALSE
-1.93672E+18,CA,94704,ho4,-8.95054E+18,,0,FALSE,FALSE,0,3,1,0,19,credit,FALSE
6.0164E+18,CA,94107,ho4,-9.09398E+18,,0,FALSE,FALSE,0,0,1,0,32,credit,FALSE
6.65668E+17,CA,93313,ho4,-9.03225E+18,,0,TRUE,FALSE,0,30,2,1,32,credit,FALSE
7.551E+18,CA,93105,ho4,-9.00066E+18,,0,TRUE,FALSE,0,30,2,0,27,credit,FALSE
7.94662E+18,CA,94110,ho4,-9.1398E+18,,0,TRUE,FALSE,0,2,1,0,27,debit,FALSE
6.29965E+18,CA,91911,ho4,-8.92249E+18,,0,FALSE,FALSE,0,5,2,0,47,credit,FALSE
8.03724E+18,CA,95688,ho4,-8.86952E+18,,0,TRUE,FALSE,0,30,2,0,22,debit,FALSE
-5.46732E+18,CA,95054,ho4,-9.21976E+18,,0,TRUE,FALSE,0,30,2,0,43,debit,FALSE
5.04599E+18,CA,94536,ho4,-8.95566E+18,,0,TRUE,FALSE,0,20,2,0,26,debit,FALSE
-1.6533E+18,CA,95818,ho4,-8.85238E+18,,0,TRUE,FALSE,0,30,2,1,34,debit,FALSE
4.67401E+18,CA,90047,ho3,-8.97064E+18,1584,0,FALSE,FALSE,0,10,1,0,33,credit,FALSE
-7.53971E+18,CA,95814,ho4,-8.82974E+18,,0,TRUE,FALSE,0,30,2,0,33,debit,FALSE
4.91594E+17,CA,91355,ho4,-9.16096E+18,,0,FALSE,TRUE,0,30,2,1,34,credit,FALSE
8.77239E+17,CA,92101,ho4,-8.87891E+18,,0,TRUE,FALSE,0,1,2,0,34,debit,FALSE
-3.53388E+18,CA,92040,ho4,-8.86883E+18,,0,TRUE,FALSE,0,20,2,0,24,debit,FALSE
2.6424E+18,CA,95134,ho4,-9.10767E+18,,0,TRUE,FALSE,0,30,3,0,34,credit,FALSE
-3.07984E+18,CA,96080,ho4,-9.06258E+18,,0,FALSE,FALSE,0,30,2,2,29,debit,FALSE
-5.65237E+18,CA,94025,ho4,-9.05039E+18,,0,TRUE,FALSE,0,20,2,0,32,credit,FALSE
-5.38417E+18,CA,90046,ho4,-8.93761E+18,,0,TRUE,FALSE,0,10,1,0,35,debit,FALSE
-1.57195E+18,CA,91360,ho4,-9.05523E+18,,0,TRUE,FALSE,0,15,4,0,37,credit,FALSE
-7.55545E+18,CA,95677,ho4,-8.79644E+18,,0,FALSE,FALSE,,30,2,0,,debit,TRUE
-4.94932E+18,CA,94709,ho4,-8.85706E+18,,0,FALSE,FALSE,0,3,1,0,22,credit,FALSE
-8.09705E+18,CA,94117,ho4,-9.14217E+18,,0,TRUE,FALSE,0,3,1,0,32,credit,FALSE
4.08781E+18,CA,95670,ho4,-8.94879E+18,,0,TRUE,FALSE,0,30,3,0,38,debit,FALSE
1.16701E+18,CA,94109,ho4,-9.01335E+18,,0,FALSE,FALSE,0,1,1,2,24,credit,FALSE
-7.9139E+18,CA,93041,ho4,-9.20567E+18,,0,TRUE,FALSE,0,2,4,1,24,debit,FALSE
3.9802E+18,CA,91403,ho4,-8.9462E+18,,0,TRUE,FALSE,0,15,1,1,31,debit,FALSE
-6.73615E+18,CA,90013,ho4,-8.80884E+18,,0,TRUE,FALSE,0,15,1,1,25,credit,FALSE
1.01171E+18,CA,94107,ho4,-9.04385E+18,,0,TRUE,FALSE,0,0,1,0,22,credit,FALSE
-1.77793E+18,CA,90006,ho4,-9.11013E+18,,0,FALSE,FALSE,0,10,1,0,22,credit,FALSE
3.39589E+18,CA,90017,ho4,-9.17948E+18,,0,TRUE,FALSE,0,15,1,0,56,debit,FALSE
-1.98307E+18,CA,94609,ho4,-8.92271E+18,,0,TRUE,FALSE,0,2,2,2,26,debit,FALSE
-6.15838E+18,CA,90069,ho4,-8.94595E+18,,0,FALSE,FALSE,0,10,1,1,23,debit,FALSE
-5.28982E+18,CA,94105,ho4,-8.84005E+18,,0,FALSE,FALSE,0,0,1,0,22,credit,FALSE
4.71705E+18,CA,90017,ho4,-9.05161E+18,,0,TRUE,TRUE,0,15,1,0,33,credit,FALSE
6.46203E+18,CA,92122,ho4,-8.94632E+18,,0,TRUE,FALSE,0,10,2,1,25,debit,FALSE
-9.00296E+18,CA,94105,ho4,-8.87397E+18,,0,TRUE,TRUE,0,1,1,1,31,credit,TRUE
7.13624E+18,CA,92801,ho4,-9.0654E+18,,0,TRUE,TRUE,0,15,1,0,28,debit,FALSE
-2.25159E+18,CA,92870,ho4,-8.83639E+18,,0,FALSE,FALSE,0,20,3,0,21,debit,FALSE
-7.87253E+18,CA,93307,ho4,-9.12622E+18,,0,FALSE,FALSE,0,30,2,0,50,debit,FALSE
-1.65453E+18,CA,92808,ho4,-8.98122E+18,,0,TRUE,TRUE,0,20,1,0,22,debit,TRUE
-6.84469E+18,CA,94158,ho4,-8.91049E+18,,0,TRUE,FALSE,0,0,1,0,40,credit,FALSE
-8.81029E+18,CA,90291,ho4,-8.96867E+18,,0,TRUE,FALSE,0,2,1,0,24,credit,FALSE
7.89278E+18,CA,94103,ho4,-8.87795E+18,,0,FALSE,FALSE,0,1,1,0,56,credit,FALSE
-8.25965E+18,CA,91604,ho4,-9.17628E+18,,0,TRUE,FALSE,0,15,1,0,65,credit,FALSE
-5.09153E+18,CA,90015,ho4,-8.8259E+18,,0,TRUE,FALSE,0,15,1,1,30,credit,FALSE
6.26085E+18,CA,92122,ho4,-9.06831E+18,,0,TRUE,TRUE,0,10,2,1,30,credit,FALSE
-6.38979E+17,CA,94110,ho4,-8.85526E+18,,0,TRUE,FALSE,0,2,1,0,30,credit,FALSE
6.25369E+18,CA,94121,ho4,-9.16996E+18,,0,TRUE,FALSE,0,1,1,1,28,credit,FALSE
-7.47981E+18,CA,92591,ho4,-9.14957E+18,,0,TRUE,FALSE,0,25,4,0,25,credit,FALSE
-5.00625E+18,CA,95126,ho4,-8.82482E+18,,0,TRUE,FALSE,0,30,3,0,28,debit,FALSE
-7.22817E+18,CA,93405,ho4,-8.84236E+18,,0,TRUE,FALSE,0,15,2,2,,credit,FALSE
3.60947E+18,CA,94040,ho4,-8.88725E+18,,0,TRUE,FALSE,0,25,1,1,,credit,FALSE
-8.65763E+18,CA,90027,ho4,-8.90439E+18,,0,FALSE,FALSE,0,15,1,0,25,credit,FALSE
1.67014E+18,CA,95117,ho4,-9.18772E+18,,0,FALSE,FALSE,0,30,3,0,48,debit,FALSE
-7.53071E+18,CA,92105,ho4,-9.19147E+18,,0,TRUE,FALSE,0,10,2,1,30,debit,FALSE
-8.17907E+18,CA,94401,ho4,-9.04515E+18,,0,TRUE,FALSE,0,15,2,0,37,debit,FALSE
-3.35273E+18,CA,92078,ho4,-8.82205E+18,,0,TRUE,FALSE,0,10,2,0,20,debit,FALSE
1.24212E+17,CA,92110,ho4,-8.81986E+18,,0,FALSE,FALSE,0,0,2,0,23,debit,FALSE
-1.36214E+18,CA,95382,ho4,-9.1604E+18,,0,TRUE,FALSE,0,30,2,0,29,credit,FALSE
-1.23191E+18,CA,91326,ho4,-9.15639E+18,,0,FALSE,FALSE,0,25,1,1,43,debit,FALSE
-5.77554E+18,CA,90006,ho4,-8.84386E+18,,0,TRUE,FALSE,0,10,1,0,32,debit,FALSE
-5.26496E+17,CA,92627,ho4,-9.18479E+18,,0,FALSE,FALSE,0,3,2,1,26,debit,FALSE
6.95441E+18,CA,94107,ho4,-8.81387E+18,,0,TRUE,FALSE,0,1,1,0,29,debit,FALSE
-6.51491E+18,CA,95616,ho4,-9.03227E+18,,0,FALSE,FALSE,0,30,2,1,22,debit,FALSE
-3.00406E+18,CA,94597,ho4,-9.08767E+18,,0,FALSE,FALSE,0,15,3,0,28,credit,FALSE
-4.2348E+18,CA,92604,ho3,-9.00144E+18,1782,0,TRUE,TRUE,0,10,2,1,35,credit,FALSE
-7.9307E+17,CA,93405,ho4,-8.87989E+18,,0,TRUE,FALSE,0,15,2,0,19,debit,FALSE
-2.9014E+18,CA,92107,ho4,-9.21606E+18,,0,TRUE,FALSE,0,0,2,0,22,credit,FALSE
-5.22821E+18,CA,92506,ho4,-8.81285E+18,,0,TRUE,FALSE,0,30,2,0,27,debit,FALSE
-3.02557E+17,CA,94107,ho4,-8.99585E+18,,0,TRUE,FALSE,0,1,1,1,27,credit,FALSE
-4.41011E+18,CA,94043,ho4,-9.10851E+18,,0,TRUE,FALSE,0,25,1,0,24,debit,FALSE
-3.31189E+18,CA,94608,ho4,-8.91629E+18,,0,FALSE,FALSE,0,0,2,0,20,debit,FALSE
-2.741E+18,CA,92647,ho4,-8.86041E+18,,0,FALSE,FALSE,0,10,1,0,22,credit,FALSE
-5.99688E+18,CA,92647,ho4,-8.86041E+18,,0,FALSE,FALSE,0,10,1,1,22,credit,FALSE
-8.06763E+18,CA,95129,ho4,-8.80656E+18,,0,FALSE,FALSE,0,30,3,0,23,debit,FALSE
-8.0963E+18,CA,95129,ho4,-9.07781E+18,,0,TRUE,FALSE,0,30,3,0,33,credit,FALSE
3.31755E+18,CA,94115,ho4,-9.09556E+18,,0,TRUE,FALSE,0,2,1,0,34,debit,FALSE
-3.29359E+18,CA,95758,ho4,-9.08429E+18,,0,TRUE,TRUE,0,30,2,0,21,debit,FALSE
-1.40266E+18,CA,90232,ho4,-9.09692E+18,,0,TRUE,FALSE,0,4,1,0,27,credit,FALSE
-6.48121E+18,CA,94121,ho4,-8.876E+18,,0,TRUE,FALSE,0,0,1,0,26,credit,FALSE
6.30959E+18,CA,95628,ho4,-9.20302E+18,,0,FALSE,FALSE,0,30,3,0,65,debit,FALSE
-6.18943E+18,CA,90401,ho4,-9.12311E+18,,0,TRUE,TRUE,0,4,1,0,39,credit,FALSE
4.88915E+18,CA,90046,ho4,-9.03716E+18,,0,TRUE,FALSE,0,10,2,0,23,credit,FALSE
7.29009E+18,CA,94533,ho4,-9.18395E+18,,0,TRUE,FALSE,0,30,3,0,24,debit,FALSE
8.5365E+18,CA,94107,ho4,-8.8115E+18,,0,FALSE,FALSE,0,0,1,0,26,credit,FALSE
-6.99973E+18,CA,94109,ho4,-9.17238E+18,,0,TRUE,FALSE,0,1,1,0,32,credit,FALSE
-7.9502E+18,CA,94596,ho4,-9.21741E+18,,0,TRUE,FALSE,0,15,3,0,30,debit,FALSE
5.5927E+18,CA,90291,ho4,-9.06793E+18,,0,TRUE,TRUE,0,15,1,0,22,credit,FALSE
